"id","projectName","startCommit","endCommit","transformType","transformTypeId","transformSum","RelatedMethodsNum","RelatedMethodSet","RelatedCasesNum"
"0","RuoYi/ruoyi-generator","dfc1f0c3fcce852e68f7562efef2cd5d087a44e2","ffa9daab201f88b98248817073141f65ee82f0ed","INFIX_EXPRESSION_DIVIDING","8","1","109","[GenTable setSubTable (GenTable), GenUtils getDbType (String), GenTable getFunctionAuthor (), GenTableServiceImpl generatorCode (String), GenTable getTplCategory (), GenController columnList (GenTableColumn), GenTableServiceImpl selectDbTableListByNames (String[]), GenTable setParentMenuName (String), GenTable getTableName (), GenTable getBusinessName (), GenTable setClassName (String), GenTable isCrud (), GenController dataList (GenTable), GenTable getColumns (), GenController createTable (), GenTable getSubTableName (), GenController gen (), GenTableServiceImpl importGenTable (List<GenTable>, String), GenTable getFunctionName (), GenTable getTreeParentCode (), GenController batchGenCode (HttpServletResponse, String), GenController preview (Long), GenTable setOptions (String), GenTable setTplCategory (String), GenUtils convertClassName (String), GenController download (HttpServletResponse, String), GenTable getModuleName (), GenTable getSubTableFkName (), GenTable isTree (String), GenTable setPackageName (String), GenTable getClassName (), GenTableServiceImpl getGenPath (GenTable, String), GenTableColumnMapper selectGenTableColumnListByTableId (GenTableColumn), GenUtils getModuleName (String), GenTable setTreeCode (String), GenTable setSubTableFkName (String), GenController genList (GenTable), GenTableServiceImpl setSubTable (GenTable), GenTableServiceImpl selectGenTableAll (), GenTable setGenPath (String), GenTableServiceImpl selectGenTableById (Long), GenTableServiceImpl deleteGenTableByIds (String), GenController edit (Long, ModelMap), GenTable isSub (), GenTable setColumns (List<GenTableColumn>), GenTableServiceImpl updateGenTable (GenTable), GenTable setGenType (String), GenTable setTableComment (String), GenTableServiceImpl setPkColumn (GenTable), GenTableColumnMapper deleteGenTableColumnByIds (Long[]), GenController genCode (String), IGenTableColumnService selectGenTableColumnListByTableId (GenTableColumn), GenTable setTableName (String), GenTable setTableId (Long), GenTable isSuperColumn (String, String), GenTableServiceImpl previewCode (Long), GenTable getTreeCode (), IGenTableColumnService updateGenTableColumn (GenTableColumn), GenTable getPkColumn (), GenTableServiceImpl selectGenTableList (GenTable), GenController create (String), GenController importTable (), GenUtils initTable (GenTable, String), GenUtils replaceFirst (String, String[]), GenTableServiceImpl validateEdit (GenTable), GenTable setParentMenuId (String), GenTableColumnMapper deleteGenTableColumns (List<GenTableColumn>), GenUtils initColumnField (GenTableColumn, GenTable), GenTableColumnMapper updateGenTableColumn (GenTableColumn), GenTable setModuleName (String), GenTable getTableId (), GenTable getParentMenuId (), GenTable setPkColumn (GenTableColumn), GenUtils getBusinessName (String), GenTableServiceImpl createTable (String), GenTableColumnMapper insertGenTableColumn (GenTableColumn), GenTable isSuperColumn (String), GenUtils getColumnLength (String), IGenTableColumnService insertGenTableColumn (GenTableColumn), GenTableServiceImpl selectDbTableList (GenTable), GenTable setTreeName (String), GenTable isTree (), GenTable getSubTable (), GenTableServiceImpl synchDb (String), GenTable getPackageName (), GenController importTableSave (String), GenController genCode (HttpServletResponse, byte[]), GenTable setBusinessName (String), GenTable getOptions (), GenTable setFunctionName (String), GenController remove (String), GenTable getTableComment (), GenTable isSub (String), GenTable setTreeParentCode (String), GenTable setSubTableName (String), GenTable getParentMenuName (), GenTableServiceImpl downloadCode (String), GenController editSave (GenTable), GenTable getTreeName (), GenTable getGenPath (), GenTable setFunctionAuthor (String), GenTableServiceImpl downloadCode (String[]), GenTable isCrud (String), GenTableServiceImpl generatorCode (String, ZipOutputStream), GenController synchDb (String), GenTableServiceImpl setTableFromOptions (GenTable), GenTable getGenType (), IGenTableColumnService deleteGenTableColumnByIds (String), GenTableColumnMapper selectDbTableColumnsByName (String)]","654"
"35","RuoYi/ruoyi-generator","ffa9daab201f88b98248817073141f65ee82f0ed","96203fb2bb80f2eb260030355784282963b744cc","LOCAL_VAR_RENAMING","0","1","2","[GenTableColumnMapper updateGenTableColumn (GenTableColumn), GenTableColumnMapper selectGenTableColumnListByTableId (GenTableColumn)]","12"
"41","RuoYi/ruoyi-generator","96203fb2bb80f2eb260030355784282963b744cc","3ddcbbf080de52f3441a4a68962710ab6b772367","LOCAL_VAR_RENAMING","0","1","2","[GenTableColumnMapper selectGenTableColumnListByTableId (GenTableColumn), GenTableColumnMapper insertGenTableColumn (GenTableColumn)]","12"
"0","RuoYi/ruoyi-quartz","3ddcbbf080de52f3441a4a68962710ab6b772367","53b4e82c8690862d613b8e62a095518fa50835d4","FOR_TO_WHILE","1","1","57","[ISysJobService deleteJobByIds (String), SysJobLogMapper selectJobLogAll (), ISysJobLogService addJobLog (SysJobLog), SysJobLogMapper insertJobLog (SysJobLog), SysJobMapper insertJob (SysJob), ISysJobService checkCronExpressionIsValid (String), ISysJobLogService deleteJobLogByIds (String), ISysJobService resumeJob (SysJob), SysJobController editSave (SysJob), SysJobLogServiceImpl deleteJobLogByIds (String), SysJobMapper selectJobList (SysJob), ISysJobService pauseJob (SysJob), ISysJobService run (SysJob), ScheduleUtils handleCronScheduleMisfirePolicy (SysJob, CronScheduleBuilder), ISysJobLogService cleanJobLog (), ISysJobService insertJob (SysJob), SysJobLogMapper selectJobLogList (SysJobLog), SysJobController cron (), ISysJobLogService deleteJobLogById (Long), SysJobController run (SysJob), ISysJobLogService selectJobLogById (Long), SysJobLogServiceImpl deleteJobLogById (Long), SysJobMapper deleteJobById (Long), SysJobController list (SysJob), SysJobMapper deleteJobByIds (Long[]), SysJobController export (SysJob), SysJobLogMapper deleteJobLogByIds (String[]), ScheduleUtils getJobKey (Long, String), ISysJobLogService selectJobLogList (SysJobLog), SysJobController job (), ScheduleUtils getTriggerKey (Long, String), SysJobLogServiceImpl selectJobLogList (SysJobLog), SysJobController remove (String), ISysJobService selectJobById (Long), ISysJobService updateJob (SysJob), SysJobMapper selectJobById (Long), SysJobLogServiceImpl cleanJobLog (), SysJobController addSave (SysJob), SysJobController detail (Long, ModelMap), SysJobController add (), SysJobController changeStatus (SysJob), SysJobMapper updateJob (SysJob), SysJobController checkCronExpressionIsValid (SysJob), ScheduleUtils whiteList (String), SysJobLogServiceImpl addJobLog (SysJobLog), SysJobController edit (Long, ModelMap), SysJobController queryCronExpression (String), SysJobLogMapper cleanJobLog (), SysJobLogMapper selectJobLogById (Long), ScheduleUtils getQuartzJobClass (SysJob), SysJobLogMapper deleteJobLogById (Long), SysJobLogServiceImpl selectJobLogById (Long), SysJobMapper selectJobAll (), ISysJobService deleteJob (SysJob), ScheduleUtils createScheduleJob (Scheduler, SysJob), ISysJobService changeStatus (SysJob), ISysJobService selectJobList (SysJob)]","399"
"8","RuoYi/ruoyi-quartz","53b4e82c8690862d613b8e62a095518fa50835d4","f180aac7094ba747e3d734bbd08bf1689a3be86e","LOCAL_VAR_RENAMING","0","1","1","[QuartzJobExecution doExecute (JobExecutionContext, SysJob)]","8"
"17","RuoYi/ruoyi-quartz","f180aac7094ba747e3d734bbd08bf1689a3be86e","85b2398b9c23d8afdcfe32a158128764b8045d13","LOCAL_VAR_RENAMING","0","1","1","[QuartzJobExecution doExecute (JobExecutionContext, SysJob)]","8"
"23","RuoYi/ruoyi-quartz","85b2398b9c23d8afdcfe32a158128764b8045d13","083dfead640bef81aae2f852055a424fc306ba7f","LOCAL_VAR_RENAMING","0","1","1","[QuartzJobExecution doExecute (JobExecutionContext, SysJob)]","8"
"25","RuoYi/ruoyi-quartz","083dfead640bef81aae2f852055a424fc306ba7f","e7362e479724fe9776d55671eaa84a2b951c1c2a","LOCAL_VAR_RENAMING","0","1","1","[QuartzJobExecution doExecute (JobExecutionContext, SysJob)]","8"
"0","RuoYi/ruoyi-system","e7362e479724fe9776d55671eaa84a2b951c1c2a","492a26045ae701a5992f1f697b818555eeb4336e","SWITCH_STRING_EQUAL","15","1","100","[SysUserServiceImpl selectUserByEmail (String), SysLogininfor getMsg (), SysLogininfor getStatus (), SysLogininfor setLoginLocation (String), SysLogininfor getIpaddr (), SysUserServiceImpl checkLoginNameUnique (SysUser), ISysDictDataService selectDictLabel (String, String), SysUserServiceImpl resetUserPwd (SysUser), SysUserServiceImpl selectUnallocatedList (SysUser), SysUserServiceImpl deleteUserByIds (String), SysLogininfor setBrowser (String), SysConfigServiceImpl insertConfig (SysConfig), SysUserServiceImpl insertUserRole (Long, Long[]), SysUserServiceImpl checkEmailUnique (SysUser), ISysMenuService selectPermsAll (Long), SysLogininfor setMsg (String), SysNotice setNoticeId (Long), SysUserServiceImpl selectUserPostGroup (Long), SysPostMapper selectPostAll (), SysUserServiceImpl selectUserRoleByUserId (Long), SysPostMapper checkPostNameUnique (String), SysPostMapper selectPostById (Long), SysConfigServiceImpl selectConfigList (SysConfig), SysPostMapper selectPostList (SysPost), SysConfigServiceImpl getCacheKey (String), SysLogininfor getBrowser (), SysLogininfor getLoginName (), ISysDictDataService selectDictDataById (Long), SysUserServiceImpl importUser (List<SysUser>, Boolean, String), SysNotice getNoticeType (), SysUserServiceImpl registerUser (SysUser), ISysMenuService menuTreeData (Long), ISysMenuService selectMenuById (Long), SysUserServiceImpl changeStatus (SysUser), SysPostMapper checkPostCodeUnique (String), SysLogininfor setLoginTime (Date), ISysMenuService deleteMenuById (Long), SysConfigServiceImpl getCacheName (), SysUserServiceImpl selectUserList (SysUser), ISysMenuService selectMenuList (SysMenu, Long), ISysDictDataService insertDictData (SysDictData), SysPostMapper insertPost (SysPost), ISysMenuService checkMenuNameUnique (SysMenu), SysNotice toString (), ISysMenuService roleMenuTreeData (SysRole, Long), SysUserServiceImpl selectUserByPhoneNumber (String), SysUserServiceImpl checkUserDataScope (Long), SysLogininfor getLoginLocation (), SysUserServiceImpl insertUser (SysUser), SysPostMapper updatePost (SysPost), SysConfigServiceImpl init (), SysUserServiceImpl selectUserRoleGroup (Long), SysUserServiceImpl deleteUserById (Long), SysUserServiceImpl updateUser (SysUser), SysNotice getStatus (), SysUserServiceImpl insertUserAuth (Long, Long[]), SysUserServiceImpl selectAllocatedList (SysUser), SysLogininfor getLoginTime (), SysLogininfor setInfoId (Long), SysUserServiceImpl selectUserById (Long), SysNotice setNoticeContent (String), SysUserServiceImpl checkUserAllowed (SysUser), SysConfigServiceImpl selectConfigByKey (String), SysNotice setNoticeTitle (String), SysNotice setNoticeType (String), SysConfigServiceImpl clearConfigCache (), SysLogininfor getInfoId (), SysPostMapper selectPostsByUserId (Long), SysConfigServiceImpl loadingConfigCache (), SysConfigServiceImpl updateConfig (SysConfig), SysLogininfor setIpaddr (String), ISysMenuService selectPermsByUserId (Long), SysUserServiceImpl updateUserInfo (SysUser), ISysMenuService selectMenusByUser (SysUser), SysLogininfor setStatus (String), SysUserServiceImpl insertUserPost (SysUser), ISysDictDataService updateDictData (SysDictData), SysNotice getNoticeContent (), ISysMenuService selectCountRoleMenuByMenuId (Long), SysNotice setStatus (String), ISysDictDataService selectDictDataList (SysDictData), ISysMenuService selectMenuAll (Long), ISysMenuService insertMenu (SysMenu), ISysDictDataService deleteDictDataByIds (String), SysPostMapper deletePostByIds (Long[]), ISysMenuService selectCountMenuByParentId (Long), SysConfigServiceImpl deleteConfigByIds (String), SysUserServiceImpl selectUserByLoginName (String), SysLogininfor setLoginName (String), SysLogininfor getOs (), SysUserServiceImpl checkPhoneUnique (SysUser), ISysMenuService updateMenu (SysMenu), SysConfigServiceImpl checkConfigKeyUnique (SysConfig), SysConfigServiceImpl resetConfigCache (), SysLogininfor toString (), ISysMenuService selectPermsByRoleId (Long), SysNotice getNoticeTitle (), SysLogininfor setOs (String), SysNotice getNoticeId (), SysConfigServiceImpl selectConfigById (Long)]","700"
"3","RuoYi/ruoyi-system","492a26045ae701a5992f1f697b818555eeb4336e","b2ecc66f8d4fed3566a2f2aa186183cda5bd62f9","SWITCH_EQUAL_SIDES","14","1","17","[SysDeptServiceImpl checkDeptExistUser (Long), SysDeptServiceImpl selectDeptList (SysDept), SysDeptServiceImpl roleDeptTreeData (SysRole), SysDeptServiceImpl deleteDeptById (Long), SysDeptServiceImpl updateDept (SysDept), SysDeptServiceImpl selectNormalChildrenDeptById (Long), SysDeptServiceImpl initZtree (List<SysDept>), SysDeptServiceImpl initZtree (List<SysDept>, List<String>), SysDeptServiceImpl updateParentDeptStatusNormal (SysDept), SysDeptServiceImpl selectDeptById (Long), SysDeptServiceImpl selectDeptTree (SysDept), SysDeptServiceImpl updateDeptChildren (Long, String, String), SysDeptServiceImpl insertDept (SysDept), SysDeptServiceImpl checkDeptDataScope (Long), SysDeptServiceImpl checkDeptNameUnique (SysDept), SysDeptServiceImpl selectDeptCount (Long), SysDeptServiceImpl selectDeptTreeExcludeChild (SysDept)]","136"
"5","RuoYi/ruoyi-system","b2ecc66f8d4fed3566a2f2aa186183cda5bd62f9","221382939017c349b3ff85485a36581bc04bac63","REVERSE_IF_ELSE","3","1","7","[SysDeptServiceImpl initZtree (List<SysDept>, List<String>), SysDeptServiceImpl roleDeptTreeData (SysRole), SysDeptServiceImpl updateDeptChildren (Long, String, String), SysDeptServiceImpl updateDept (SysDept), SysDeptServiceImpl insertDept (SysDept), SysDeptServiceImpl checkDeptDataScope (Long), SysDeptServiceImpl checkDeptNameUnique (SysDept)]","56"
"12","RuoYi/ruoyi-system","221382939017c349b3ff85485a36581bc04bac63","2bc514f8118c8fc93c4053b084374f39d565670c","STATEMENTS_ORDER_REARRANGEMENT","10","1","2","[SysDeptServiceImpl initZtree (List<SysDept>, List<String>), SysDeptServiceImpl roleDeptTreeData (SysRole)]","16"
"14","RuoYi/ruoyi-system","2bc514f8118c8fc93c4053b084374f39d565670c","42f3ccc656dbaa1bc74708040c309e7e0c86489c","SWITCH_EQUAL_SIDES","14","1","1","[SysDeptServiceImpl selectDeptTreeExcludeChild (SysDept)]","8"
"24","RuoYi/ruoyi-system","42f3ccc656dbaa1bc74708040c309e7e0c86489c","a6dc7e8848bf2781ee06c13ddeeab0ad8d042c2e","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1","[SysDeptServiceImpl checkDeptNameUnique (SysDept)]","8"
"25","RuoYi/ruoyi-system","a6dc7e8848bf2781ee06c13ddeeab0ad8d042c2e","ebc84e93671b30fa43aebe5117d067017c889fa4","LOCAL_VAR_RENAMING","0","1","13","[ISysDictTypeService insertDictType (SysDictType), ISysDictTypeService updateDictType (SysDictType), ISysDictTypeService checkDictTypeUnique (SysDictType), ISysDictTypeService clearDictCache (), ISysDictTypeService selectDictTypeByType (String), ISysDictTypeService selectDictDataByType (String), ISysDictTypeService selectDictTypeById (Long), ISysDictTypeService loadingDictCache (), ISysDictTypeService deleteDictTypeByIds (String), ISysDictTypeService selectDictTree (SysDictType), ISysDictTypeService resetDictCache (), ISysDictTypeService selectDictTypeAll (), ISysDictTypeService selectDictTypeList (SysDictType)]","117"
"42","RuoYi/ruoyi-system","ebc84e93671b30fa43aebe5117d067017c889fa4","313e290cc051a35c8e2d6f0ec5afeb7433c391b2","LOCAL_VAR_RENAMING","0","1","2","[ISysDictTypeService updateDictType (SysDictType), ISysDictTypeService selectDictTypeByType (String)]","18"
"53","RuoYi/ruoyi-system","313e290cc051a35c8e2d6f0ec5afeb7433c391b2","6d88b3381b2a33547fd2dd818d662111e29a68c7","LOCAL_VAR_RENAMING","0","1","2","[ISysDictTypeService deleteDictTypeByIds (String), ISysDictTypeService selectDictDataByType (String)]","18"
"0","WebGoat","c18430752a7cc6f3bce6213aca2306d32e3dc1a9","353a2ceed11912b7962455ac25e032b82d09e0c2","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","1","53","[UserInterceptor postHandle (HttpServletRequest, HttpServletResponse, Object, ModelAndView), CSRFFeedback requestContainsWebGoatCookie (Cookie[]), WebGoatVersionMacro process (ContentNode, String, Map<String,Object>), WebSession setCurrentLesson (Lesson), WebGoatVersionMacro WebGoatVersionMacro (String), CSRFFeedback flag (String), WebSession toggleSecurity (), LessonTracker LessonTracker (Lesson), UserService addUser (String, String), SqlInjectionLesson2 completed (String), SqlInjectionLesson6b getPassword (), SecurityQuestionAssignment completed (String), UsernameMacro UsernameMacro (String, Map<String,Object>), SqlInjectionLesson8 injectableQueryConfidentiality (String, String), SqlInjectionLesson6b SqlInjectionLesson6b (LessonDataSource), UserService UserService (UserRepository), SqlInjectionLesson8 generateTable (ResultSet), CSRFFeedback completed (HttpServletRequest, String), LessonTracker getAssignment (String), LessonMenuService showLeftNav (), LessonTracker LessonTracker (), WebGoatVersionMacro WebGoatVersionMacro (String, Map<String,Object>), UserInterceptor preHandle (HttpServletRequest, HttpServletResponse, Object), SqlInjectionLesson2 SqlInjectionLesson2 (LessonDataSource), LessonTracker getLessonOverview (), UsernameMacro UsernameMacro (String), UsernameMacro process (ContentNode, String, Map<String,Object>), LessonMenuService lessonCompleted (Map<Assignment,Boolean>, Lesson), MailAssignment sendEmail (String), CSRFFeedback hostOrRefererDifferentHost (HttpServletRequest), WebSession getUserName (), Salaries invoke (), SqlInjectionLesson6b completed (String), WebSession getCurrentLesson (), WebSession isSecurityEnabled (), SqlInjectionLesson8 log (Connection, String), WebWolfRootMacro WebWolfRootMacro (String), WebSession WebSession (WebGoatUser), WebWolfRootMacro WebWolfRootMacro (String, Map<String,Object>), WebSession getUser (), Salaries copyFiles (), SqlInjectionLesson8 SqlInjectionLesson8 (LessonDataSource), MailAssignment completed (String), QuestionsAssignment passwordReset (Map<String,Object>), MailAssignment MailAssignment (RestTemplate, String), LessonTracker isLessonSolved (), LessonTracker reset (), UserInterceptor afterCompletion (HttpServletRequest, HttpServletResponse, Object, Exception), SqlInjectionLesson8 completed (String, String), LessonTracker incrementAttempts (), UserService loadUserByUsername (String), LessonTracker assignmentSolved (String), SqlInjectionLesson2 injectableQuery (String)]","848"
"1","WebGoat","353a2ceed11912b7962455ac25e032b82d09e0c2","a0062c7e234033d40846500f41880ebe597f911f","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","6","[CryptoUtil getPrivateKeyFromPEM (String), CryptoUtil getPrivateKeyInPEM (KeyPair), CryptoUtil signMessage (String, PrivateKey), CryptoUtil verifyMessage (String, String, PublicKey), CryptoUtil generateKeyPair (), CryptoUtil verifyAssignment (String, String, PublicKey)]","102"
"7","WebGoat","a0062c7e234033d40846500f41880ebe597f911f","f85c6d3f696cbf7032417ad1690429ca3e007c14","LOCAL_VAR_RENAMING","0","1","2","[LogBleedingTask completed (String, String), LogBleedingTask generatePassword ()]","36"
"10","WebGoat","f85c6d3f696cbf7032417ad1690429ca3e007c14","50baa398e8c3d5d973c924e208ac11a4ae0498bc","LOCAL_VAR_RENAMING","0","1","2","[LogBleedingTask completed (String, String), LogBleedingTask generatePassword ()]","36"
"19","WebGoat","50baa398e8c3d5d973c924e208ac11a4ae0498bc","908562250a6d9723c2a6c4a18882f4521be71108","REVERSE_IF_ELSE","3","1","1","[LogBleedingTask completed (String, String)]","18"
"23","WebGoat","908562250a6d9723c2a6c4a18882f4521be71108","8994c5f66c4a2cc1bb956a9bad915fcbb8d3bd2e","LOCAL_VAR_RENAMING","0","1","2","[LogBleedingTask completed (String, String), LogBleedingTask generatePassword ()]","36"
"24","WebGoat","8994c5f66c4a2cc1bb956a9bad915fcbb8d3bd2e","aa4a4e32a3bd5ec11ae197da84b0b6055f4f2e2e","REVERSE_IF_ELSE","3","1","1","[LogBleedingTask completed (String, String)]","18"
"27","WebGoat","aa4a4e32a3bd5ec11ae197da84b0b6055f4f2e2e","0530b8604ed43ee5f757a7e1fc5241967f8d9646","SWITCH_STRING_EQUAL","15","1","1","[LogBleedingTask completed (String, String)]","18"
"30","WebGoat","0530b8604ed43ee5f757a7e1fc5241967f8d9646","f9398b2859a850a674f6c738e96ab7febaf10b8f","LOCAL_VAR_RENAMING","0","1","2","[LogBleedingTask completed (String, String), LogBleedingTask generatePassword ()]","36"
"32","WebGoat","f9398b2859a850a674f6c738e96ab7febaf10b8f","3c0df8509735756441afcc3a7817e19612e8ec14","REVERSE_IF_ELSE","3","1","1","[LogBleedingTask completed (String, String)]","18"
"52","WebGoat","3c0df8509735756441afcc3a7817e19612e8ec14","a933fd2811d8386716a6d749f064620e9f079541","SWITCH_STRING_EQUAL","15","1","1","[LogBleedingTask completed (String, String)]","18"
"53","WebGoat","a933fd2811d8386716a6d749f064620e9f079541","f88ba4a3d4be23c5d002481173b1c44dadc8633a","REVERSE_IF_ELSE","3","1","1","[LogBleedingTask completed (String, String)]","18"
"63","WebGoat","f88ba4a3d4be23c5d002481173b1c44dadc8633a","f4dee44ec594a48273fe2983e32b4346e511fbfd","SWITCH_STRING_EQUAL","15","1","1","[LogBleedingTask completed (String, String)]","18"
"65","WebGoat","f4dee44ec594a48273fe2983e32b4346e511fbfd","f8eaf6311821afffe2aa62f30c6c7698e190349d","LOCAL_VAR_RENAMING","0","1","2","[LogBleedingTask completed (String, String), LogBleedingTask generatePassword ()]","36"
