id,projectName,startCommit,endCommit,transformType,transformTypeId,transformSum,RelatedMethodsNum,RelatedMethodSet,RelatedCasesNum
"25","spring-data-jpa/spring-data-jpa","297293c824977fa40b9d594b30b8899e63ac4153","1b5a9fab573d15f397020bb88282c98d257f6b16","STATEMENTS_ORDER_REARRANGEMENT","10","1","4","[AbstractStringBasedJpaQuery AbstractStringBasedJpaQuery (JpaQueryMethod, EntityManager, String, String, QueryRewriter, QueryMethodEvaluationContextProvider, SpelExpressionParser), AbstractStringBasedJpaQuery doCreateQuery (JpaParametersParameterAccessor), AbstractStringBasedJpaQuery doCreateCountQuery (JpaParametersParameterAccessor), CachableQuery equals (Object)]","44"
"26","spring-data-jpa/spring-data-jpa","1b5a9fab573d15f397020bb88282c98d257f6b16","8afdc11cf450611be8bb404510fafaa2f714c090","LOCAL_VAR_RENAMING","0","1","3","[AbstractStringBasedJpaQuery AbstractStringBasedJpaQuery (JpaQueryMethod, EntityManager, String, String, QueryRewriter, QueryMethodEvaluationContextProvider, SpelExpressionParser), AbstractStringBasedJpaQuery createBinder (DeclaredQuery), AbstractStringBasedJpaQuery doCreateQuery (JpaParametersParameterAccessor)]","33"
"30","spring-data-jpa/spring-data-jpa","8afdc11cf450611be8bb404510fafaa2f714c090","04f4e68da3bb1ee931701344f6ee8759afd31b07","STATEMENTS_ORDER_REARRANGEMENT","10","1","4","[AbstractStringBasedJpaQuery AbstractStringBasedJpaQuery (JpaQueryMethod, EntityManager, String, String, QueryRewriter, QueryMethodEvaluationContextProvider, SpelExpressionParser), CachableQuery CachableQuery (DeclaredQuery, Sort), AbstractStringBasedJpaQuery doCreateCountQuery (JpaParametersParameterAccessor), CachableQuery equals (Object)]","44"
"32","spring-data-jpa/spring-data-jpa","04f4e68da3bb1ee931701344f6ee8759afd31b07","f60a9e03666afc5232172da29c322ccd20dfa34f","REVERSE_IF_ELSE","3","1","5","[CachingQuerySortRewriter getSorted (DeclaredQuery, Sort), AbstractStringBasedJpaQuery AbstractStringBasedJpaQuery (JpaQueryMethod, EntityManager, String, String, QueryRewriter, QueryMethodEvaluationContextProvider, SpelExpressionParser), AbstractStringBasedJpaQuery createJpaQuery (String, Sort, Pageable, ReturnedType), QuerySortRewriter getSorted (DeclaredQuery, Sort), CachableQuery equals (Object)]","55"
"33","spring-data-jpa/spring-data-jpa","f60a9e03666afc5232172da29c322ccd20dfa34f","59294c82e566ae6e90055728dcdabd287e14ab0c","LOCAL_VAR_RENAMING","0","1","2","[AbstractStringBasedJpaQuery AbstractStringBasedJpaQuery (JpaQueryMethod, EntityManager, String, String, QueryRewriter, QueryMethodEvaluationContextProvider, SpelExpressionParser), AbstractStringBasedJpaQuery doCreateCountQuery (JpaParametersParameterAccessor)]","22"
"42","spring-data-jpa/spring-data-jpa","59294c82e566ae6e90055728dcdabd287e14ab0c","b3df12ca7a7d79dacc7aff9865b07d202f84af8a","REVERSE_IF_ELSE","3","1","1","[CachableQuery equals (Object)]","11"
"54","spring-data-jpa/spring-data-jpa","b3df12ca7a7d79dacc7aff9865b07d202f84af8a","e21210fe0fc452622f07c0e846efc89e49bc1bbc","STATEMENTS_ORDER_REARRANGEMENT","10","1","4","[AbstractStringBasedJpaQuery AbstractStringBasedJpaQuery (JpaQueryMethod, EntityManager, String, String, QueryRewriter, QueryMethodEvaluationContextProvider, SpelExpressionParser), CachableQuery CachableQuery (DeclaredQuery, Sort), AbstractStringBasedJpaQuery doCreateCountQuery (JpaParametersParameterAccessor), CachableQuery equals (Object)]","44"
"60","spring-data-jpa/spring-data-jpa","e21210fe0fc452622f07c0e846efc89e49bc1bbc","7eb63f25680c97a199980cef69c71c3c0625abe3","REVERSE_IF_ELSE","3","1","1","[CachableQuery equals (Object)]","11"
"0","mybatis-3","1e19afd0609c6614bbe29d67e1d3168e0e8201fc","9b79e05260688149eeac77c9b5a8bc76f3a4d744","IF_DIVIDING","9","1","158","[MapperBuilderAssistant parseCompositeColumnName (String), PooledConnection getAge (), PropertyParser PropertyParser (), BaseExecutor applyTransactionTimeout (Statement), DefaultObjectFactory isCollection (Class<T>), BaseExecutor getTransaction (), BaseExecutor setExecutorWrapper (Executor), PooledConnection getProxyConnection (), PooledConnection invoke (Object, Method, Object[]), Reflector addSetMethod (String, Method), LruCache getReadWriteLock (), BoundSql BoundSql (Configuration, String, List<ParameterMapping>, Object), Reflector getGetterType (String), PropertyParser parse (String, Properties), MapperBuilderAssistant setCurrentNamespace (String), BaseExecutor handleLocallyCachedOutputParameters (MappedStatement, CacheKey, Object, BoundSql), PooledConnection getCreatedTimestamp (), PropertyNamer methodToProperty (String), DefaultObjectFactory instantiateClass (Class<T>, List<Class<?>>, List<Object>), PooledConnection setConnectionTypeCode (int), LruCache getSize (), DefaultObjectFactory create (Class<T>), ErrorContext toString (), BaseExecutor deferLoad (MappedStatement, MetaObject, String, CacheKey, Class<?>), BaseExecutor close (boolean), BaseExecutor query (MappedStatement, Object, RowBounds, ResultHandler, CacheKey, BoundSql), ErrorContext activity (String), PooledConnection getCheckoutTimestamp (), BoundSql getAdditionalParameter (String), MapperBuilderAssistant addParameterMap (String, Class<?>, List<ParameterMapping>), StaticTextSqlNode apply (DynamicContext), LruCache removeObject (Object), PooledConnection getConnectionTypeCode (), BaseExecutor closeStatement (Statement), DeferredLoad DeferredLoad (MetaObject, String, CacheKey, PerpetualCache, Configuration, Class<?>), ErrorContext message (String), Reflector hasSetter (String), MapperBuilderAssistant useCacheRef (String), ProviderSqlSource createSqlSource (Object), BaseExecutor commit (boolean), BaseExecutor createCacheKey (MappedStatement, Object, RowBounds, BoundSql), MapperBuilderAssistant buildDiscriminator (Class<?>, String, Class<?>, JdbcType, Class<? extends TypeHandler<?>>, Map<String,String>), MapperBuilderAssistant addMappedStatement (String, SqlSource, StatementType, SqlCommandType, Integer, Integer, String, Class<?>, String, Class<?>, ResultSetType, boolean, boolean, boolean, KeyGenerator, String, String, String, LanguageDriver, String), ScriptingException ScriptingException (Throwable), ErrorContext instance (), MapperBuilderAssistant buildParameterMapping (Class<?>, String, Class<?>, JdbcType, String, ParameterMode, Class<? extends TypeHandler<?>>, Integer), LruCache setSize (int), BaseExecutor getConnection (Log), PooledConnection invalidate (), BaseExecutor isClosed (), PooledConnection setCheckoutTimestamp (long), Reflector addMethodConflict (Map<String,List<Method>>, String, Method), BaseExecutor doQuery (MappedStatement, Object, RowBounds, ResultHandler, BoundSql), MapperBuilderAssistant addMappedStatement (String, SqlSource, StatementType, SqlCommandType, Integer, Integer, String, Class<?>, String, Class<?>, ResultSetType, boolean, boolean, boolean, KeyGenerator, String, String, String, LanguageDriver), ErrorContext sql (String), ErrorContext ErrorContext (), ScriptingException ScriptingException (), ProviderSqlSource getBoundSql (Object), MapperBuilderAssistant applyCurrentNamespace (String, boolean), PooledConnection setCreatedTimestamp (long), Reflector hasGetter (String), Reflector getGetInvoker (String), ErrorContext recall (), Reflector getType (), BaseExecutor flushStatements (boolean), Reflector addFields (Class<?>), MapperBuilderAssistant buildResultMapping (Class<?>, String, String, Class<?>, JdbcType, String, String, String, String, Class<? extends TypeHandler<?>>, List<ResultFlag>), Reflector getSignature (Method), Reflector findPropertyName (String), VariableTokenHandler VariableTokenHandler (Properties), ProviderSqlSource extractProviderMethodArguments (Map<String,Object>, String[]), Reflector Reflector (Class<?>), BaseExecutor doQueryCursor (MappedStatement, Object, RowBounds, BoundSql), MapperBuilderAssistant useNewCache (Class<? extends Cache>, Class<? extends Cache>, Long, Integer, boolean, boolean, Properties), MapperBuilderAssistant valueOrDefault (T, T), ErrorContext store (), BoundSql getParameterObject (), DefaultObjectFactory resolveInterface (Class<?>), PooledConnection PooledConnection (Connection, PooledDataSource), BoundSql getParameterMappings (), BoundSql hasAdditionalParameter (String), ErrorContext reset (), Reflector getClassMethods (Class<?>), MapperBuilderAssistant MapperBuilderAssistant (Configuration, String), PropertyNamer isProperty (String), Reflector typeToClass (Type), BaseExecutor rollback (boolean), ProviderSqlSource extractProviderMethodArgumentNames (Method), Reflector getSetInvoker (String), ScriptingException ScriptingException (String), LruCache clear (), Reflector addUniqueMethods (Map<String,Method>, Method[]), PropertyNamer PropertyNamer (), BaseExecutor queryCursor (MappedStatement, Object, RowBounds), PooledConnection getRealConnection (), Reflector resolveSetterConflicts (Map<String,List<Method>>), PooledConnection getRealHashCode (), ErrorContext resource (String), Reflector getSetablePropertyNames (), ProviderSqlSource findParamAnnotation (Method, int), Reflector addGetField (Field), BaseExecutor doFlushStatements (boolean), ErrorContext object (String), PropertyNamer isGetter (String), LruCache getId (), BaseExecutor update (MappedStatement, Object), EnumOrdinalTypeHandler getNullableResult (CallableStatement, int), MapperBuilderAssistant addResultMap (String, Class<?>, String, Discriminator, List<ResultMapping>, Boolean), BaseExecutor isCached (MappedStatement, CacheKey), BaseExecutor query (MappedStatement, Object, RowBounds, ResultHandler), LruCache getObject (Object), MapperBuilderAssistant getStatementParameterMap (String, Class<?>, String), MapperBuilderAssistant getStatementResultMaps (String, Class<?>, String), EnumOrdinalTypeHandler getNullableResult (ResultSet, int), Reflector addDefaultConstructor (Class<?>), DeferredLoad load (), MapperBuilderAssistant parseMultipleColumnNames (String), VariableTokenHandler handleToken (String), BaseExecutor BaseExecutor (Configuration, Transaction), PooledConnection getCheckoutTime (), ProviderSqlSource ProviderSqlSource (Configuration, Object), Reflector resolveGetterConflicts (Map<String,List<Method>>), PooledConnection isValid (), EnumOrdinalTypeHandler EnumOrdinalTypeHandler (Class<E>), Reflector isValidPropertyName (String), MapperBuilderAssistant buildResultMapping (Class<?>, String, String, Class<?>, JdbcType, String, String, String, String, Class<? extends TypeHandler<?>>, List<ResultFlag>, String, String, boolean), MapperBuilderAssistant resolveResultJavaType (Class<?>, String, Class<?>), DefaultObjectFactory create (Class<T>, List<Class<?>>, List<Object>), ScriptingException ScriptingException (String, Throwable), ErrorContext cause (Throwable), DeferredLoad canLoad (), BoundSql getSql (), Reflector addSetField (Field), Reflector getGetablePropertyNames (), EnumOrdinalTypeHandler getNullableResult (ResultSet, String), PooledConnection getLastUsedTimestamp (), Reflector hasDefaultConstructor (), Reflector getSetterType (String), StaticTextSqlNode StaticTextSqlNode (String), BaseExecutor clearLocalCache (), PooledConnection checkConnection (), Reflector getDefaultConstructor (), PooledConnection hashCode (), LruCache cycleKeyList (Object), MapperBuilderAssistant resolveParameterJavaType (Class<?>, String, Class<?>, JdbcType), DefaultObjectFactory setProperties (Properties), LruCache removeEldestEntry (Map.Entry<Object,Object>), PooledConnection getTimeElapsedSinceLastUse (), BoundSql setAdditionalParameter (String, Object), PropertyNamer isSetter (String), LruCache LruCache (Cache), PooledConnection equals (Object), BaseExecutor doUpdate (MappedStatement, Object), BaseExecutor queryFromDatabase (MappedStatement, Object, RowBounds, ResultHandler, CacheKey, BoundSql), PooledConnection setLastUsedTimestamp (long), LruCache putObject (Object, Object), MapperBuilderAssistant getCurrentNamespace (), BaseExecutor flushStatements ()]","2212"
"8","mybatis-3","9b79e05260688149eeac77c9b5a8bc76f3a4d744","dd1ec2af6a8c57c5cb22649fa7f3f148c1088af8","SWITCH_EQUAL_SIDES","14","1","1","[EnumOrdinalTypeHandler EnumOrdinalTypeHandler (Class<E>)]","14"
"17","mybatis-3","dd1ec2af6a8c57c5cb22649fa7f3f148c1088af8","3dee1c740be0bab9316c9fdb5c41e81eae9215f7","LOCAL_VAR_RENAMING","0","1","1","[EnumOrdinalTypeHandler getNullableResult (ResultSet, int)]","14"
"42","mybatis-3","3dee1c740be0bab9316c9fdb5c41e81eae9215f7","6234142761d188f3a1bb546a9bf8f525f2592cb3","SWITCH_EQUAL_SIDES","14","1","1","[EnumOrdinalTypeHandler EnumOrdinalTypeHandler (Class<E>)]","14"
"46","mybatis-3","6234142761d188f3a1bb546a9bf8f525f2592cb3","4a642f122e32615d18381a17257891e5904ed40f","REVERSE_IF_ELSE","3","1","3","[EnumOrdinalTypeHandler getNullableResult (CallableStatement, int), EnumOrdinalTypeHandler getNullableResult (ResultSet, String), EnumOrdinalTypeHandler getNullableResult (ResultSet, int)]","42"
"47","mybatis-3","4a642f122e32615d18381a17257891e5904ed40f","c519b57dcacf2c0608cb368d2ff2b929470c80ab","SWITCH_EQUAL_SIDES","14","1","1","[EnumOrdinalTypeHandler EnumOrdinalTypeHandler (Class<E>)]","14"
"52","mybatis-3","c519b57dcacf2c0608cb368d2ff2b929470c80ab","9e3350f25dc33a4f07959f4f30c8b9bc8d92d773","SWITCH_EQUAL_SIDES","14","1","1","[EnumOrdinalTypeHandler EnumOrdinalTypeHandler (Class<E>)]","14"
"58","mybatis-3","9e3350f25dc33a4f07959f4f30c8b9bc8d92d773","66f7de83f51d63eb16237dabc51535516ab97269","SWITCH_EQUAL_SIDES","14","1","1","[EnumOrdinalTypeHandler EnumOrdinalTypeHandler (Class<E>)]","14"
"60","mybatis-3","66f7de83f51d63eb16237dabc51535516ab97269","def809ed9fae0de41dc040b3df44a15b8f57dc7c","SWITCH_EQUAL_SIDES","14","1","1","[EnumOrdinalTypeHandler EnumOrdinalTypeHandler (Class<E>)]","14"
"63","mybatis-3","def809ed9fae0de41dc040b3df44a15b8f57dc7c","d25b55e6676595da8676a71e7522af5ca8d53673","LOCAL_VAR_RENAMING","0","1","1","[EnumOrdinalTypeHandler getNullableResult (ResultSet, String)]","14"
"0","spring-data-jpa/spring-data-envers","3483e16657c8eb786e1a7320698ccc316d49b846","778afdd06c62e90abb9ae63fe35817b976bff25b","FOR_TO_WHILE","1","1","16","[RevisionRepositoryFactory RevisionRepositoryFactory (EntityManager, Class<?>), ReflectionRevisionEntityInformation getRevisionNumberType (), ReflectionRevisionEntityInformation getRevisionEntityClass (), EnversRevisionRepositoryImpl findRevision (ID, N), QueryResult createRevisionMetadata (), EnversRevisionRepositoryFactoryBean EnversRevisionRepositoryFactoryBean (Class<? extends T>), DefaultRevisionMetadata equals (Object), QueryResult QueryResult (Object[]), RevisionRepositoryFactory getRepositoryFragments (RepositoryMetadata), EnversRevisionRepositoryImpl findRevisions (ID, Pageable), ReflectionRevisionEntityInformation ReflectionRevisionEntityInformation (Class<?>), EnversRevisionRepositoryImpl createBaseQuery (ID), EnversRevisionRepositoryFactoryBean createRepositoryFactory (EntityManager), QueryResult convertRevisionType (RevisionType), EnversRevisionRepositoryFactoryBean setRevisionEntityClass (Class<?>), EnversRevisionRepositoryImpl mapPropertySort (Sort)]","64"
"3","spring-data-jpa/spring-data-envers","778afdd06c62e90abb9ae63fe35817b976bff25b","c3dbdebede77278c134481e8e3e7c0091f5eb9fd","LOCAL_VAR_RENAMING","0","1","1","[EnversRevisionRepositoryFactoryBean createRepositoryFactory (EntityManager)]","4"
"5","spring-data-jpa/spring-data-envers","c3dbdebede77278c134481e8e3e7c0091f5eb9fd","725182f8918432207fe7f26231881c6b9fc5bbce","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[RevisionRepositoryFactory RevisionRepositoryFactory (EntityManager, Class<?>)]","4"
"15","spring-data-jpa/spring-data-envers","725182f8918432207fe7f26231881c6b9fc5bbce","4d4797295aa22022f3a3027b77f4394a3e3ba943","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[RevisionRepositoryFactory RevisionRepositoryFactory (EntityManager, Class<?>)]","4"
"17","spring-data-jpa/spring-data-envers","4d4797295aa22022f3a3027b77f4394a3e3ba943","a86bb3df0159fffb1440f38660f05506d0d870bb","LOCAL_VAR_RENAMING","0","1","1","[EnversRevisionRepositoryFactoryBean EnversRevisionRepositoryFactoryBean (Class<? extends T>)]","4"
"39","spring-data-jpa/spring-data-envers","a86bb3df0159fffb1440f38660f05506d0d870bb","caab44488cfb39d3149f81eedb6ba94c15d6efd0","LOCAL_VAR_RENAMING","0","1","1","[RevisionRepositoryFactory RevisionRepositoryFactory (EntityManager, Class<?>)]","4"
"45","spring-data-jpa/spring-data-envers","caab44488cfb39d3149f81eedb6ba94c15d6efd0","961f90da24ca8be74d00e961b256e076b55c9209","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[RevisionRepositoryFactory RevisionRepositoryFactory (EntityManager, Class<?>)]","4"
"46","spring-data-jpa/spring-data-envers","961f90da24ca8be74d00e961b256e076b55c9209","1cc085abf82438d23a43dac4628aff858e43ff19","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[RevisionRepositoryFactory RevisionRepositoryFactory (EntityManager, Class<?>)]","4"
"0","spring-data-jpa/spring-data-jpa-performance","1cc085abf82438d23a43dac4628aff858e43ff19","7926fc20cfcf29f64a415600c3db8dd1119240df","STATEMENTS_ORDER_REARRANGEMENT","10","1","13","[PersonRepository findAllByFirstname (String), Profile Profile (), PersonRepository findAllWithAnnotatedQueryByFirstname (String), Person Person (), Profile Profile (String), PersonRepository findAllWithAnnotatedQueryByFirstname (String, Sort), PersonRepository countByFirstname (String), PersonRepository countWithAnnotatedQueryByFirstname (String), Profile setId (Integer), PersonRepository findAllWithNativeQueryByFirstname (String), PersonRepository findAllAndProjectToInterfaceByFirstname (String), Profile getId (), Person Person (String, String, String)]","39"
